;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
1434;ついで;next,secondly,subsequently;ついで;1421;90.84469831;0.00468199;N1;-1;V;p4
1435;ついてる;to be lucky,to be in luck;ついてる;1421;90.8493803;0.00468199;;-1;V;p4
1436;ってか;or rather (say),or better (say),or perhaps I should say,or, how should I put it,...,I mean;ってゆうか;1421;90.8540623;0.00468199;;-1;V;p4
1437;ってな;(apparently) that's what it's like, isn't it;てな;1421;90.85874429;0.00468199;;-1;V;p4
1438;つまる;to be packed (with),to be full (space, schedule, etc.);つまる;1421;90.86342628;0.00468199;N2;29;V;p4
1439;つむ;to pile up,to stack;つむ;1421;90.86810827;0.00468199;N2;31;V;p4
1440;どの;which,what (way);どの;1421;90.87279027;0.00468199;N1;-1;V;p4
1441;なみ;wave;なみ;1421;90.87747226;0.00468199;N3;11;V;p4
1442;にくい;hateful,abominable,poor-looking,detestable;にくい;1421;90.88215425;0.00468199;N2;49;V;p4
1443;ビフテキ;beefsteak;ビフテキ;1421;90.88683624;0.00468199;;-1;V;p4
1444;ぼく;I,me;ぼく;1421;90.89151824;0.00468199;N4;12;V;p4
1445;やって来る;to come along,to come around,to turn up;やってくる;1421;90.89620023;0.00468199;;-1;V;p4
1446;ようやく;finally,at last;ようやく;1421;90.90088222;0.00468199;N2;60;V;p4
1447;リンゴ;apple (fruit);りんご;1421;90.90556421;0.00468199;;-1;V;p4
1448;一時;one o'clock;いちじ;1421;90.91024621;0.00468199;N3;7;V;p4
1449;上る;to ascend,to go up,to climb;のぼる;1421;90.9149282;0.00468199;N3;27;V;p4
1450;下手;unskillful,poor,awkward;へた;1421;90.91961019;0.00468199;N5;2;V;p4
1451;世の中;society,the world,the times;よのなか;1421;90.92429218;0.00468199;N3;6;V;p4
1452;乗せる;to place on (something);のせる;1421;90.92897418;0.00468199;N3;26;V;p4
1453;乗り越える;to climb over,to get over,to ride across;のりこえる;1421;90.93365617;0.00468199;;-1;V;p4
1454;仲良く;on good terms with,on cordial terms with,getting along well with,happily,peacefully;なかよく;1421;90.93833816;0.00468199;;13;V;p4
1455;何だ;what!,oh;なんだ;1421;90.94302015;0.00468199;;-1;V;p4
1456;修学旅行;excursion,field trip,school trip;しゅうがくりょこう;1421;90.94770215;0.00468199;;-1;V;p4
1457;個;counter for articles;こ;1421;90.95238414;0.00468199;;-1;V;p4
1458;冷静;calmness,composure,coolness,serenity,presence of mind;れいせい;1421;90.95706613;0.00468199;N3;28;V;p4
1459;出せる;to leave,to exit,to go out,to come out,to get out;でる;1421;90.96174812;0.00468199;N5;2;V;p4
1460;厳しい;severe,strict,rigid,unsparing,relentless;きびしい;1421;90.96643011;0.00468199;N4;32;V;p4
1461;名;name,given name;な;1421;90.97111211;0.00468199;N3;4;V;p4
1462;向き合える;Name;;1421;90.9757941;0.00468199;;-1;V;p4
1463;喋る;to talk,to chat,to chatter;しゃべる;1421;90.98047609;0.00468199;N3;-1;V;p4
1464;大した;considerable,great,important,significant,a big deal;たいした;1421;90.98515808;0.00468199;N3;1;V;p4
1465;好意;kindness,favor,favour,friendliness;こうい;1421;90.98984008;0.00468199;N1;-1;V;p4
1466;娘;daughter;むすめ;1421;90.99452207;0.00468199;N4;29;V;p4
1467;学童保育;care of schoolchildren outside of school time;がくどうほいく;1421;90.99920406;0.00468199;;-1;V;p4
1468;実家;(one's parents') home;じっか;1421;91.00388605;0.00468199;;-1;V;p4
1469;客人;caller,visitor,company,guest;きゃくじん;1421;91.00856805;0.00468199;;-1;V;p4
1470;弁当;bento,Japanese box lunch;べんとう;1421;91.01325004;0.00468199;N3;16;V;p4
1471;当たる;to be hit,to strike;あたる;1421;91.01793203;0.00468199;N3;5;V;p4
1472;後悔;regret,repentance,remorse;こうかい;1421;91.02261402;0.00468199;N1;48;V;p4
1473;戦い;battle,fight,struggle,conflict;たたかい;1421;91.02729602;0.00468199;N3;11;V;p4
1474;手口;modus operandi,criminal technique,trick;てぐち;1421;91.03197801;0.00468199;;-1;V;p4
1475;抜く;to pull out,to draw out,to extract,to unplug,to weed;ぬく;1421;91.03666;0.00468199;N3;25;V;p4
1476;掛け持ち;holding two or more positions concurrently;かけもち;1421;91.04134199;0.00468199;;-1;V;p4
1477;教科書;textbook,coursebook,schoolbook;きょうかしょ;1421;91.04602399;0.00468199;N3;16;V;p4
1478;死;death,decease;し;1421;91.05070598;0.00468199;N1;6;V;p4
1479;殺し;murder,killing,murderer;ころし;1421;91.05538797;0.00468199;;-1;V;p4
1480;熊田;Kumada coupling;;1421;91.06006996;0.00468199;;-1;V;p4
1481;発見者;discoverer;はっけんしゃ;1421;91.06475195;0.00468199;;-1;V;p4
1482;直す;to cure,to heal;なおす;1421;91.06943395;0.00468199;N4;16;V;p4
1483;相変わらず;as ever,as usual,the same,still;あいかわらず;1421;91.07411594;0.00468199;N2;17;V;p4
1484;真剣;serious,earnest;しんけん;1421;91.07879793;0.00468199;N3;35;V;p4
1485;神様;God,god;かみさま;1421;91.08347992;0.00468199;N2;13;V;p4
1486;素晴らしい;wonderful,splendid,magnificent;すばらしい;1421;91.08816192;0.00468199;N3;23;V;p4
1487;結ぶ;to tie,to bind,to link;むすぶ;1421;91.09284391;0.00468199;N3;-1;V;p4
1488;絵馬;votive picture (originally of horse);えま;1421;91.0975259;0.00468199;;-1;V;p4
1489;繰り返す;to repeat,to do something over again;くりかえす;1421;91.10220789;0.00468199;N3;40;V;p4
1490;自我;self,the ego;じが;1421;91.10688989;0.00468199;N1;-1;V;p4
1491;致す;to do;いたす;1421;91.11157188;0.00468199;N4;38;V;p4
1492;見た目;appearance,(outward) looks,exterior appearance;みため;1421;91.11625387;0.00468199;;-1;V;p4
1493;証拠;evidence,proof;しょうこ;1421;91.12093586;0.00468199;N1;41;V;p4
1494;走る;to run;はしる;1421;91.12561786;0.00468199;N5;5;V;p4
1495;追う;to chase,to run after,to pursue,to follow after;おう;1421;91.13029985;0.00468199;N3;11;V;p4
1496;逮捕;arrest,apprehension,capture;たいほ;1421;91.13498184;0.00468199;N3;27;V;p4
1497;遅れる;to be late,to be delayed,to fall behind schedule,to be overdue,to fall behind;おくれる;1421;91.13966383;0.00468199;N4;35;V;p4
1498;邪魔;hindrance,obstacle,nuisance;じゃま;1421;91.14434583;0.00468199;N3;50;V;p4
1499;酒屋;liquor store,wine shop,bottle shop;さかや;1421;91.14902782;0.00468199;;-1;V;p4
1500;関係者;person concerned,people involved (in an event),those concerned,staff;かんけいしゃ;1421;91.15370981;0.00468199;;-1;V;p4
1501;騒がしい;noisy,boisterous;さわがしい;1421;91.1583918;0.00468199;N2;-1;V;p4
1502;高台;elevation,high ground;たかだい;1421;91.16307379;0.00468199;;-1;V;p4
1503;イザ;trouble,quarrel,difficulties,complication,tangle;いざこざ;1504;91.16742136;0.00434756;;-1;V;p4
1504;いやー;ear;イヤ;1504;91.17176892;0.00434756;;-1;V;p4
1505;お参り;visit (to a shrine, grave, etc.),worship;おまいり;1504;91.17611649;0.00434756;N2;-1;V;p4
1506;お礼;thanks,gratitude;おれい;1504;91.18046405;0.00434756;N4;4;V;p4
1507;お話;story,tale;おはなし;1504;91.18481162;0.00434756;;-1;V;p4
1508;ガッカリ;to be disappointed,to be dejected,to be downhearted,to lose heart,to feel let down;がっかり;1504;91.18915918;0.00434756;N3;-1;V;p4
1509;かなり;considerably,fairly,quite;かなり;1504;91.19350675;0.00434756;N3;45;V;p4
1510;キレ;pretty,lovely,beautiful,fair;きれい;1504;91.19785431;0.00434756;N1;29;V;p4
1511;こる;to become stiff (of muscles);こる;1504;91.20220187;0.00434756;;55;V;p4
1512;しかし;however,but;しかし;1504;91.20654944;0.00434756;N1;-1;V;p4
1513;しる;to be aware of,to know,to be conscious of,to cognize,to cognise;しる;1504;91.210897;0.00434756;N5;6;V;p4
1514;セット;set;セット;1504;91.21524457;0.00434756;N3;-1;V;p4
1515;セリフ;serif;セリフ;1504;91.21959213;0.00434756;;-1;V;p4
1516;そのまま;without change,as is;そのまま;1504;91.2239397;0.00434756;N3;-1;V;p4
1517;それなら;if that's the case ...,if so ...,that being the case ...;それなら;1504;91.22828726;0.00434756;;-1;V;p4
1518;ちっと;a little bit;ちっと;1504;91.23263482;0.00434756;;-1;V;p4
1519;ともかく;anyhow,anyway,somehow or other,generally speaking,in any case,be that as it may;ともかく;1504;91.23698239;0.00434756;N2;-1;V;p4
1520;なか;relation,relationship;なか;1504;91.24132995;0.00434756;N3;11;V;p4
1521;にゃ;if not ...,unless ...;にゃ;1504;91.24567752;0.00434756;;-1;V;p4
1522;はり;needle,pin;はり;1504;91.25002508;0.00434756;N3;-1;V;p4
1523;ラーメン;ramen,Chinese-style noodles;ラーメン;1504;91.25437265;0.00434756;;-1;V;p4
1524;一つ;one;ひとつ;1504;91.25872021;0.00434756;N5;1;V;p4
1525;上手い;skillful,skilful,clever,expert,wise,successful;うまい;1504;91.26306778;0.00434756;N3;50;V;p4
1526;不明;unclear,obscure,indistinct,uncertain,ambiguous;ふめい;1504;91.26741534;0.00434756;N1;6;V;p4
1527;予報;forecast,prediction;よほう;1504;91.2717629;0.00434756;N3;18;V;p4
1528;事実;fact,truth,reality;じじつ;1504;91.27611047;0.00434756;N3;9;V;p4
1529;休業;closed (e.g. store),business suspended,shutdown,holiday;きゅうぎょう;1504;91.28045803;0.00434756;N2;-1;V;p4
1530;何故;why,how;なぜ;1504;91.2848056;0.00434756;N1;26;V;p4
1531;修行;ascetic practices;しゅぎょう;1504;91.28915316;0.00434756;N1;-1;V;p4
1532;個人;individual,private person,personal,private;こじん;1504;91.29350073;0.00434756;N3;20;V;p4
1533;偉そう;self-important,important-looking,proud;えらそう;1504;91.29784829;0.00434756;;-1;V;p4
1534;側;side (of something, or taking someone's side),part;がわ;1504;91.30219585;0.00434756;N1;-1;V;p4
1535;入部;joining a club;にゅうぶ;1504;91.30654342;0.00434756;;-1;V;p4
1536;出会い;meeting,rendezvous,encounter;であい;1504;91.31089098;0.00434756;N3;-1;V;p4
1537;取材;news coverage,collecting data (e.g. for an article),covering (something for media);しゅざい;1504;91.31523855;0.00434756;N1;16;V;p4
1538;夜中;middle of the night,dead of night;よなか;1504;91.31958611;0.00434756;N3;-1;V;p4
1539;子ども達;children;こどもたち;1504;91.32393368;0.00434756;;-1;V;p4
1540;学生;student (esp. a university student);がくせい;1504;91.32828124;0.00434756;N5;5;V;p4
1541;完全;perfect,complete;かんぜん;1504;91.3326288;0.00434756;N3;14;V;p4
1542;寄る;to approach,to draw near,to come near,to be close to;よる;1504;91.33697637;0.00434756;N4;29;V;p4
1543;席;seat;せき;1504;91.34132393;0.00434756;N4;17;V;p4
1544;帰れる;Name;;1504;91.3456715;0.00434756;;-1;V;p4
1545;暴れる;to act violently,to rage,to struggle,to be riotous;あばれる;1504;91.35001906;0.00434756;N2;19;V;p4
1546;来れる;Name;;1504;91.35436663;0.00434756;;-1;V;p4
1547;流石に;as one would expect;さすがに;1504;91.35871419;0.00434756;;-1;V;p4
1548;温泉;hot spring;おんせん;1504;91.36306176;0.00434756;N2;12;V;p4
1549;無くなる;to be lost (e.g. luggage),to be missing;なくなる;1504;91.36740932;0.00434756;N4;-1;V;p4
1550;生まれ変わる;to be born again,to make a fresh start in life;うまれかわる;1504;91.37175688;0.00434756;;-1;V;p4
1551;系;system,lineage,group;けい;1504;91.37610445;0.00434756;N1;30;V;p4
1552;素敵;lovely,wonderful,nice,great,fantastic,superb,cool;すてき;1504;91.38045201;0.00434756;N3;21;V;p4
1553;細井;Osamu Hosoi;;1504;91.38479958;0.00434756;;-1;V;p4
1554;絡む;to entangle,to entwine;からむ;1504;91.38914714;0.00434756;N1;19;V;p4
1555;脅迫状;threatening letter,intimidating letter;きょうはくじょう;1504;91.39349471;0.00434756;;-1;V;p4
1556;腹;abdomen,belly,stomach;はら;1504;91.39784227;0.00434756;N3;27;V;p4
1557;自体;itself;じたい;1504;91.40218983;0.00434756;;-1;V;p4
1558;自由;freedom,liberty;じゆう;1504;91.4065374;0.00434756;N4;7;V;p4
1559;落ちる;to fall down,to drop,to fall (e.g. rain),to sink (e.g. sun or moon),to fall onto (e.g. light or one's gaze),to be used in a certain place (e.g. money);おちる;1504;91.41088496;0.00434756;N4;10;V;p4
1560;血;blood;ち;1504;91.41523253;0.00434756;N4;6;V;p4
1561;表情;facial expression,countenance;ひょうじょう;1504;91.41958009;0.00434756;N3;13;V;p4
1562;補習;supplementary lessons;ほしゅう;1504;91.42392766;0.00434756;;-1;V;p4
1563;転生;transmigration of souls,reincarnation;てんせい;1504;91.42827522;0.00434756;;-1;V;p4
1564;軽い;light (i.e. not heavy),feeling light (i.e. offering little resistance, moving easily);かるい;1504;91.43262279;0.00434756;N5;10;V;p4
1565;近所;neighbourhood,neighborhood;きんじょ;1504;91.43697035;0.00434756;N4;10;V;p4
1566;追いかける;to chase,to run after,to pursue;おいかける;1504;91.44131791;0.00434756;N2;13;V;p4
1567;部分;portion,section,part;ぶぶん;1504;91.44566548;0.00434756;N3;9;V;p4
1568;開ける;to open (a door, etc.),to unwrap (e.g. parcel, package),to unlock;あける;1504;91.45001304;0.00434756;N3;10;V;p4
1569;集合;gathering,assembly,meeting;しゅうごう;1504;91.45436061;0.00434756;N2;-1;V;p4
1570;飲み込む;to gulp down,to swallow deeply;のみこむ;1504;91.45870817;0.00434756;N1;-1;V;p4
1571;飲む;to drink,to gulp,to swallow,to take (medicine);のむ;1504;91.46305574;0.00434756;N5;10;V;p4
1572;４月;April;しがつ;1573;91.46706887;0.00401314;;2;V;p4
1573;あれから;since then,after that;あれから;1573;91.47108201;0.00401314;;-1;V;p4
1574;あんだ;safe hit;あんだ;1573;91.47509514;0.00401314;;-1;V;p4
1575;いえる;to be possible to say,to be able to say;いえる;1573;91.47910828;0.00401314;;-1;V;p4
1576;ウサギ;rabbit,hare,coney,cony,lagomorph (esp. leporids);うさぎ;1573;91.48312142;0.00401314;N3;-1;V;p4
1577;うふっ;chuckle,chuckling;ウフッ;1573;91.48713455;0.00401314;;-1;V;p4
1578;ウワサ;The Loudest Whisper: Uwasa No Futari;;1573;91.49114769;0.00401314;;-1;V;p4
1579;お客様;guest,visitor;おきゃくさま;1573;91.49516083;0.00401314;;-1;V;p4
1580;かく;to write,to compose,to pen;かく;1573;91.49917396;0.00401314;N5;16;V;p4
1581;かねる;to be unable to,to find difficult (unpleasant, awkward, painful) to do;かねる;1573;91.5031871;0.00401314;N2;40;V;p4
1582;きっかけ;chance,start,cue,excuse,motive,impetus,occasion;きっかけ;1573;91.50720024;0.00401314;N2;-1;V;p4
1583;くさい;stinking,smelly;くさい;1573;91.51121337;0.00401314;N3;20;V;p4
1584;ケガ;injury (to animate object),hurt;けが;1573;91.51522651;0.00401314;N3;-1;V;p4
1585;こうやって;thus,in this way;こうやって;1573;91.51923964;0.00401314;;-1;V;p4
1586;コーヒー;coffee;コーヒー;1573;91.52325278;0.00401314;N5;-1;V;p4
1587;この先;beyond this point,from now on,after this;このさき;1573;91.52726592;0.00401314;;-1;V;p4
1588;しっか;accidental fire,fire caused by negligence;しっか;1573;91.53127905;0.00401314;;-1;V;p4
1589;すいません;sorry,excuse me,thank you;すいません;1573;91.53529219;0.00401314;;-1;V;p4
1590;すげる;to tie,to fix,to attach;すげる;1573;91.53930533;0.00401314;;-1;V;p4
1591;その辺;around there,near there;そのへん;1573;91.54331846;0.00401314;;-1;V;p4
1592;たっぷり;full,in plenty,ample;たっぷり;1573;91.5473316;0.00401314;N3;-1;V;p4
1593;っつーか;or rather (say),or better (say),or perhaps I should say,or, how should I put it,...,I mean;ってゆうか;1573;91.55134474;0.00401314;;-1;V;p4
1594;ところで;by the way,incidentally;ところで;1573;91.55535787;0.00401314;N3;-1;V;p4
1595;どちら;which way,which direction,where;どちら;1573;91.55937101;0.00401314;N1;-1;V;p4
1596;バレる;to leak out (a secret),to be exposed (a lie, improper behaviour, etc.),to be found out;ばれる;1573;91.56338414;0.00401314;;-1;V;p4
1597;ファン;fan,enthusiast,lover (of);ファン;1573;91.56739728;0.00401314;N1;-1;V;p4
1598;ベルベット;velvet;ベルベット;1573;91.57141042;0.00401314;;-1;V;p4
1599;ほしい;wanted,wished for,in need of,desired;ほしい;1573;91.57542355;0.00401314;N5;32;V;p4
1600;ポスト;postbox,mail box,pillar box;ポスト;1573;91.57943669;0.00401314;N5;-1;V;p4
1601;みすず;Sasamorpha borealis (species of bamboo grass unique to Japan);みすず;1573;91.58344983;0.00401314;;-1;V;p4
1602;もしもし;hello (e.g. on phone);もしもし;1573;91.58746296;0.00401314;;-1;V;p4
1603;やむ;to cease,to stop,to be over;やむ;1573;91.5914761;0.00401314;N4;-1;V;p4
1604;ルーム;room;ルーム;1573;91.59548923;0.00401314;;-1;V;p4
1605;主;head (of a household),proprietor (of a store),proprietress,landlord,landlady;しゅじん;1573;91.59950237;0.00401314;;4;V;p4
1606;事情;circumstances,conditions,situation,reasons,state of affairs;じじょう;1573;91.60351551;0.00401314;N3;13;V;p4
1607;人影;figure of a person,figures of people;ひとかげ;1573;91.60752864;0.00401314;;-1;V;p4
1608;仕業;deed (esp. negative),act,action,one's doing;しわざ;1573;91.61154178;0.00401314;;-1;V;p4
1609;仲居;waitress (in a ryokan or traditional restaurant),hostess;なかい;1573;91.61555492;0.00401314;;-1;V;p4
1610;何度も;many times over,often;なんども;1573;91.61956805;0.00401314;;-1;V;p4
1611;作れる;Name;;1573;91.62358119;0.00401314;;-1;V;p4
1612;使える;to be usable,to be serviceable,to be useful;つかえる;1573;91.62759433;0.00401314;;-1;V;p4
1613;保健;preservation of health,hygiene,sanitation;ほけん;1573;91.63160746;0.00401314;N2;-1;V;p4
1614;優勝;overall victory,championship;ゆうしょう;1573;91.6356206;0.00401314;N3;23;V;p4
1615;元々;originally,by nature,from the start;もともと;1573;91.63963373;0.00401314;N2;-1;V;p4
1616;冷たい;cold (to the touch),chilly,icy,freezing;つめたい;1573;91.64364687;0.00401314;N5;28;V;p4
1617;出会う;to meet (by chance),to come across,to run across,to encounter,to happen upon;であう;1573;91.64766001;0.00401314;N3;10;V;p4
1618;助け;assistance,help,aid,support,reinforcement;たすけ;1573;91.65167314;0.00401314;N1;-1;V;p4
1619;励ます;to encourage,to cheer,to raise (the voice);はげます;1573;91.65568628;0.00401314;N1;26;V;p4
1620;国;country,state;くに;1573;91.65969942;0.00401314;N5;6;V;p4
1621;変化;change,variation,alteration,mutation,transition,transformation,transfiguration,metamorphosis;へんか;1573;91.66371255;0.00401314;N3;15;V;p4
1622;大;large,big,great,huge,vast,major,important,serious,severe;だい;1573;91.66772569;0.00401314;;-1;V;p4
1623;大好き;loveable,very likeable,like very much;だいすき;1573;91.67173883;0.00401314;N5;13;V;p4
1624;定め;law,rule,regulation,provision,decision,appointment,arrangement,agreement;さだめ;1573;91.67575196;0.00401314;;-1;V;p4
